"","ID","NPGS site","variable","month","emission","year","value"
"20254",34,"South Prairie","tmin","October","SSP126","2021-2040",2.97000000476837
"20255",34,"South Prairie","tmin","November","SSP126","2021-2040",-0.130000004917383
"20256",34,"South Prairie","tmin","December","SSP126","2021-2040",-2.75999999046326
"20257",34,"South Prairie","prec","January","SSP126","2021-2040",299.1
"20258",34,"South Prairie","prec","February","SSP126","2021-2040",226.2
"20259",34,"South Prairie","prec","March","SSP126","2021-2040",184.4
"20260",34,"South Prairie","prec","April","SSP126","2021-2040",116.6
"20261",34,"South Prairie","prec","May","SSP126","2021-2040",78.6
"20262",34,"South Prairie","prec","June","SSP126","2021-2040",56.9
"20263",34,"South Prairie","prec","July","SSP126","2021-2040",21.1
"20264",34,"South Prairie","prec","August","SSP126","2021-2040",30.8
"20265",34,"South Prairie","prec","September","SSP126","2021-2040",64.7
"20266",34,"South Prairie","prec","October","SSP126","2021-2040",127.5
"20267",34,"South Prairie","prec","November","SSP126","2021-2040",271.8
"20268",34,"South Prairie","prec","December","SSP126","2021-2040",303
"20269",34,"South Prairie","tmax","January","SSP126","2041-2060",3.53000001907349
"20270",34,"South Prairie","tmax","February","SSP126","2041-2060",5.89000000953674
"20271",34,"South Prairie","tmax","March","SSP126","2041-2060",8.35
"20272",34,"South Prairie","tmax","April","SSP126","2041-2060",11.4199997901916
"20273",34,"South Prairie","tmax","May","SSP126","2041-2060",15.5400000572205
"20274",34,"South Prairie","tmax","June","SSP126","2041-2060",20
"20275",34,"South Prairie","tmax","July","SSP126","2041-2060",24.7400001525879
"20276",34,"South Prairie","tmax","August","SSP126","2041-2060",26.7299999237061
"20277",34,"South Prairie","tmax","September","SSP126","2041-2060",22.5900001525879
"20278",34,"South Prairie","tmax","October","SSP126","2041-2060",16.1800002098083
"20279",34,"South Prairie","tmax","November","SSP126","2041-2060",7.7
"20280",34,"South Prairie","tmax","December","SSP126","2041-2060",3.74000000953674
"20281",34,"South Prairie","tmin","January","SSP126","2041-2060",NA
"20282",34,"South Prairie","tmin","February","SSP126","2041-2060",NA
"20283",34,"South Prairie","tmin","March","SSP126","2041-2060",NA
"20284",34,"South Prairie","tmin","April","SSP126","2041-2060",NA
"20285",34,"South Prairie","tmin","May","SSP126","2041-2060",3.73636362769387
"20286",34,"South Prairie","tmin","June","SSP126","2041-2060",NA
"20287",34,"South Prairie","tmin","July","SSP126","2041-2060",NA
"20288",34,"South Prairie","tmin","August","SSP126","2041-2060",NA
"20289",34,"South Prairie","tmin","September","SSP126","2041-2060",NA
"20290",34,"South Prairie","tmin","October","SSP126","2041-2060",4.9181818745353
"20291",34,"South Prairie","tmin","November","SSP126","2041-2060",NA
"20292",34,"South Prairie","tmin","December","SSP126","2041-2060",0.94545456496152
"20293",34,"South Prairie","prec","January","SSP126","2041-2060",293.7
"20294",34,"South Prairie","prec","February","SSP126","2041-2060",227.5
"20295",34,"South Prairie","prec","March","SSP126","2041-2060",182
"20296",34,"South Prairie","prec","April","SSP126","2041-2060",117.1
"20297",34,"South Prairie","prec","May","SSP126","2041-2060",79.6
"20298",34,"South Prairie","prec","June","SSP126","2041-2060",56
"20299",34,"South Prairie","prec","July","SSP126","2041-2060",20.8
"20300",34,"South Prairie","prec","August","SSP126","2041-2060",30.1
"20301",34,"South Prairie","prec","September","SSP126","2041-2060",64.1
"20302",34,"South Prairie","prec","October","SSP126","2041-2060",129.6
"20303",34,"South Prairie","prec","November","SSP126","2041-2060",280
"20304",34,"South Prairie","prec","December","SSP126","2041-2060",312.1
"20305",34,"South Prairie","tmax","January","SSP126","2061-2080",3.66999998092651
"20306",34,"South Prairie","tmax","February","SSP126","2061-2080",5.98000001907349
"20307",34,"South Prairie","tmax","March","SSP126","2061-2080",8.29000000953674
"20308",34,"South Prairie","tmax","April","SSP126","2061-2080",11.5599999427795
"20309",34,"South Prairie","tmax","May","SSP126","2061-2080",15.689999961853
"20310",34,"South Prairie","tmax","June","SSP126","2061-2080",19.9900001525879
"20311",34,"South Prairie","tmax","July","SSP126","2061-2080",24.9300001144409
"20312",34,"South Prairie","tmax","August","SSP126","2061-2080",26.8900001525879
"20313",34,"South Prairie","tmax","September","SSP126","2061-2080",22.5600002288818
"20314",34,"South Prairie","tmax","October","SSP126","2061-2080",16.110000038147
"20315",34,"South Prairie","tmax","November","SSP126","2061-2080",7.67000012397766
"20316",34,"South Prairie","tmax","December","SSP126","2061-2080",3.82999997138977
"20317",34,"South Prairie","tmin","January","SSP126","2061-2080",-2.94000000953674
"20318",34,"South Prairie","tmin","February","SSP126","2061-2080",-1.75999999642372
"20319",34,"South Prairie","tmin","March","SSP126","2061-2080",-0.640000002831221
"20320",34,"South Prairie","tmin","April","SSP126","2061-2080",0.689999997615814
"20321",34,"South Prairie","tmin","May","SSP126","2061-2080",3.42000002861023
"20322",34,"South Prairie","tmin","June","SSP126","2061-2080",6.83000001907349
"20323",34,"South Prairie","tmin","July","SSP126","2061-2080",9.95999984741211
"20324",34,"South Prairie","tmin","August","SSP126","2061-2080",10.4699998855591
"20325",34,"South Prairie","tmin","September","SSP126","2061-2080",7.61999998092651
"20326",34,"South Prairie","tmin","October","SSP126","2061-2080",3.48999998569489
"20327",34,"South Prairie","tmin","November","SSP126","2061-2080",0.509999987483025
"20328",34,"South Prairie","tmin","December","SSP126","2061-2080",-2.06999998688698
"20329",34,"South Prairie","prec","January","SSP126","2061-2080",299.8
"20330",34,"South Prairie","prec","February","SSP126","2061-2080",231.3
"20331",34,"South Prairie","prec","March","SSP126","2061-2080",185.3
"20332",34,"South Prairie","prec","April","SSP126","2061-2080",118
"20333",34,"South Prairie","prec","May","SSP126","2061-2080",81
"20334",34,"South Prairie","prec","June","SSP126","2061-2080",56.9
"20335",34,"South Prairie","prec","July","SSP126","2061-2080",20.7
"20336",34,"South Prairie","prec","August","SSP126","2061-2080",30.7
"20337",34,"South Prairie","prec","September","SSP126","2061-2080",65.3
"20338",34,"South Prairie","prec","October","SSP126","2061-2080",128.7
"20339",34,"South Prairie","prec","November","SSP126","2061-2080",278.7
"20340",34,"South Prairie","prec","December","SSP126","2061-2080",311.1
"20341",34,"South Prairie","tmax","January","SSP126","2081-2100",3.65000004768372
"20342",34,"South Prairie","tmax","February","SSP126","2081-2100",6.14999990463257
"20343",34,"South Prairie","tmax","March","SSP126","2081-2100",8.40999999046326
"20344",34,"South Prairie","tmax","April","SSP126","2081-2100",11.460000038147
"20345",34,"South Prairie","tmax","May","SSP126","2081-2100",15.7200000762939
"20346",34,"South Prairie","tmax","June","SSP126","2081-2100",20.039999961853
"20347",34,"South Prairie","tmax","July","SSP126","2081-2100",24.8999998092651
"20348",34,"South Prairie","tmax","August","SSP126","2081-2100",26.860000038147
"20349",34,"South Prairie","tmax","September","SSP126","2081-2100",22.5699998855591
"20350",34,"South Prairie","tmax","October","SSP126","2081-2100",16.2599998474121
"20351",34,"South Prairie","tmax","November","SSP126","2081-2100",7.6899998664856
"20352",34,"South Prairie","tmax","December","SSP126","2081-2100",3.79000000953674
"20353",34,"South Prairie","tmin","January","SSP126","2081-2100",-2.96999999284744
"20354",34,"South Prairie","tmin","February","SSP126","2081-2100",-1.63999999761581
"20355",34,"South Prairie","tmin","March","SSP126","2081-2100",-0.61000000089407
"20356",34,"South Prairie","tmin","April","SSP126","2081-2100",0.63999999910593
"20357",34,"South Prairie","tmin","May","SSP126","2081-2100",3.42000000476837
"20358",34,"South Prairie","tmin","June","SSP126","2081-2100",6.86999998092651
"20359",34,"South Prairie","tmin","July","SSP126","2081-2100",9.97000007629395
"20360",34,"South Prairie","tmin","August","SSP126","2081-2100",10.4899998664856
"20361",34,"South Prairie","tmin","September","SSP126","2081-2100",7.57999997138977
"20362",34,"South Prairie","tmin","October","SSP126","2081-2100",3.56000001430511
"20363",34,"South Prairie","tmin","November","SSP126","2081-2100",0.510000009834766
"20364",34,"South Prairie","tmin","December","SSP126","2081-2100",-2.13999997973442
"20365",34,"South Prairie","prec","January","SSP126","2081-2100",300.3
"20366",34,"South Prairie","prec","February","SSP126","2081-2100",229.3
"20367",34,"South Prairie","prec","March","SSP126","2081-2100",182.8
"20368",34,"South Prairie","prec","April","SSP126","2081-2100",118.9
"20369",34,"South Prairie","prec","May","SSP126","2081-2100",80.6
"20370",34,"South Prairie","prec","June","SSP126","2081-2100",56.3
"20371",34,"South Prairie","prec","July","SSP126","2081-2100",20.6
"20372",34,"South Prairie","prec","August","SSP126","2081-2100",30.9
"20373",34,"South Prairie","prec","September","SSP126","2081-2100",64.2
"20374",34,"South Prairie","prec","October","SSP126","2081-2100",130.9
"20375",34,"South Prairie","prec","November","SSP126","2081-2100",279.9
"20376",34,"South Prairie","prec","December","SSP126","2081-2100",310.1
"20377",34,"South Prairie","tmax","January","SSP245","2021-2040",2.81000003814697
"20378",34,"South Prairie","tmax","February","SSP245","2021-2040",5.15
"20379",34,"South Prairie","tmax","March","SSP245","2021-2040",7.61999998092651
"20380",34,"South Prairie","tmax","April","SSP245","2021-2040",10.9400000572205
"20381",34,"South Prairie","tmax","May","SSP245","2021-2040",15.0699999809265
"20382",34,"South Prairie","tmax","June","SSP245","2021-2040",19.5200000762939
"20383",34,"South Prairie","tmax","July","SSP245","2021-2040",24.2099998474121
"20384",34,"South Prairie","tmax","August","SSP245","2021-2040",26.2900001525879
"20385",34,"South Prairie","tmax","September","SSP245","2021-2040",21.8599998474121
"20386",34,"South Prairie","tmax","October","SSP245","2021-2040",15.7000000953674
"20387",34,"South Prairie","tmax","November","SSP245","2021-2040",7.19000000953674
"20388",34,"South Prairie","tmax","December","SSP245","2021-2040",3.23999998569489
"20389",34,"South Prairie","tmin","January","SSP245","2021-2040",-3.81000001430511
"20390",34,"South Prairie","tmin","February","SSP245","2021-2040",-2.49999996423721
"20391",34,"South Prairie","tmin","March","SSP245","2021-2040",-1.2200000077486
"20392",34,"South Prairie","tmin","April","SSP245","2021-2040",0.110000001639128
"20393",34,"South Prairie","tmin","May","SSP245","2021-2040",2.87000000476837
"20394",34,"South Prairie","tmin","June","SSP245","2021-2040",6.35
"20395",34,"South Prairie","tmin","July","SSP245","2021-2040",9.28000001907349
"20396",34,"South Prairie","tmin","August","SSP245","2021-2040",9.77999992370605
"20397",34,"South Prairie","tmin","September","SSP245","2021-2040",6.89000000953674
"20398",34,"South Prairie","tmin","October","SSP245","2021-2040",3.01999998092651
"20399",34,"South Prairie","tmin","November","SSP245","2021-2040",0.0300000004470348
"20400",34,"South Prairie","tmin","December","SSP245","2021-2040",-2.69000002145767
"20401",34,"South Prairie","prec","January","SSP245","2021-2040",298.9
"20402",34,"South Prairie","prec","February","SSP245","2021-2040",229.1
"20403",34,"South Prairie","prec","March","SSP245","2021-2040",182.1
"20404",34,"South Prairie","prec","April","SSP245","2021-2040",115.2
"20405",34,"South Prairie","prec","May","SSP245","2021-2040",79.8
"20406",34,"South Prairie","prec","June","SSP245","2021-2040",55.9
"20407",34,"South Prairie","prec","July","SSP245","2021-2040",20.5
"20408",34,"South Prairie","prec","August","SSP245","2021-2040",30
"20409",34,"South Prairie","prec","September","SSP245","2021-2040",64.2
"20410",34,"South Prairie","prec","October","SSP245","2021-2040",127.3
"20411",34,"South Prairie","prec","November","SSP245","2021-2040",273.3
"20412",34,"South Prairie","prec","December","SSP245","2021-2040",306.7
"20413",34,"South Prairie","tmax","January","SSP245","2041-2060",3.58000004291534
"20414",34,"South Prairie","tmax","February","SSP245","2041-2060",6.02000002861023
"20415",34,"South Prairie","tmax","March","SSP245","2041-2060",8.40000004768372
"20416",34,"South Prairie","tmax","April","SSP245","2041-2060",11.5300001144409
"20417",34,"South Prairie","tmax","May","SSP245","2041-2060",15.7600001335144
"20418",34,"South Prairie","tmax","June","SSP245","2041-2060",20.210000038147
"20419",34,"South Prairie","tmax","July","SSP245","2041-2060",25.1300001144409
"20420",34,"South Prairie","tmax","August","SSP245","2041-2060",27.1500001907349
"20421",34,"South Prairie","tmax","September","SSP245","2041-2060",22.7000001907349
"20422",34,"South Prairie","tmax","October","SSP245","2041-2060",16.3299998283386
"20423",34,"South Prairie","tmax","November","SSP245","2041-2060",7.67000002861023
"20424",34,"South Prairie","tmax","December","SSP245","2041-2060",3.91000001430511
"20425",34,"South Prairie","tmin","January","SSP245","2041-2060",-2.99000000953674
"20426",34,"South Prairie","tmin","February","SSP245","2041-2060",-1.71999998688698
"20427",34,"South Prairie","tmin","March","SSP245","2041-2060",-0.580000008642674
"20428",34,"South Prairie","tmin","April","SSP245","2041-2060",0.710000006854534
"20429",34,"South Prairie","tmin","May","SSP245","2041-2060",3.52999999523163
"20430",34,"South Prairie","tmin","June","SSP245","2041-2060",6.99999995231628
"20431",34,"South Prairie","tmin","July","SSP245","2041-2060",10.0699998855591
"20432",34,"South Prairie","tmin","August","SSP245","2041-2060",10.6800000190735
"20433",34,"South Prairie","tmin","September","SSP245","2041-2060",7.76000003814697
"20434",34,"South Prairie","tmin","October","SSP245","2041-2060",3.68999998569489
"20435",34,"South Prairie","tmin","November","SSP245","2041-2060",0.490000006556511
"20436",34,"South Prairie","tmin","December","SSP245","2041-2060",-1.95000001788139
"20437",34,"South Prairie","prec","January","SSP245","2041-2060",296.9
"20438",34,"South Prairie","prec","February","SSP245","2041-2060",231.1
"20439",34,"South Prairie","prec","March","SSP245","2041-2060",180.7
"20440",34,"South Prairie","prec","April","SSP245","2041-2060",118.2
"20441",34,"South Prairie","prec","May","SSP245","2041-2060",79.8
"20442",34,"South Prairie","prec","June","SSP245","2041-2060",55.1
"20443",34,"South Prairie","prec","July","SSP245","2041-2060",20
"20444",34,"South Prairie","prec","August","SSP245","2041-2060",30.2
"20445",34,"South Prairie","prec","September","SSP245","2041-2060",64.3
"20446",34,"South Prairie","prec","October","SSP245","2041-2060",130.1
"20447",34,"South Prairie","prec","November","SSP245","2041-2060",273.2
"20448",34,"South Prairie","prec","December","SSP245","2041-2060",313.8
"20449",34,"South Prairie","tmax","January","SSP245","2061-2080",4.18999998569489
"20450",34,"South Prairie","tmax","February","SSP245","2061-2080",6.57000007629395
"20451",34,"South Prairie","tmax","March","SSP245","2061-2080",8.73999996185303
"20452",34,"South Prairie","tmax","April","SSP245","2061-2080",11.8599999427795
"20453",34,"South Prairie","tmax","May","SSP245","2061-2080",16.1700000762939
"20454",34,"South Prairie","tmax","June","SSP245","2061-2080",20.6299999237061
"20455",34,"South Prairie","tmax","July","SSP245","2061-2080",25.7700000762939
"20456",34,"South Prairie","tmax","August","SSP245","2061-2080",27.9299997329712
"20457",34,"South Prairie","tmax","September","SSP245","2061-2080",23.4400001525879
"20458",34,"South Prairie","tmax","October","SSP245","2061-2080",16.989999961853
"20459",34,"South Prairie","tmax","November","SSP245","2061-2080",8.21000003814697
"20460",34,"South Prairie","tmax","December","SSP245","2061-2080",4.34999992847443
"20461",34,"South Prairie","tmin","January","SSP245","2061-2080",-2.35999999046326
"20462",34,"South Prairie","tmin","February","SSP245","2061-2080",-1.17999998629093
"20463",34,"South Prairie","tmin","March","SSP245","2061-2080",-0.199999994784594
"20464",34,"South Prairie","tmin","April","SSP245","2061-2080",1.02000001072884
"20465",34,"South Prairie","tmin","May","SSP245","2061-2080",3.92000002861023
"20466",34,"South Prairie","tmin","June","SSP245","2061-2080",7.4699999332428
"20467",34,"South Prairie","tmin","July","SSP245","2061-2080",10.8
"20468",34,"South Prairie","tmin","August","SSP245","2061-2080",11.5
"20469",34,"South Prairie","tmin","September","SSP245","2061-2080",8.52999992370605
"20470",34,"South Prairie","tmin","October","SSP245","2061-2080",4.35
"20471",34,"South Prairie","tmin","November","SSP245","2061-2080",1.11999999880791
"20472",34,"South Prairie","tmin","December","SSP245","2061-2080",-1.5000000089407
"20473",34,"South Prairie","prec","January","SSP245","2061-2080",305.4
"20474",34,"South Prairie","prec","February","SSP245","2061-2080",230.2
"20475",34,"South Prairie","prec","March","SSP245","2061-2080",185.9
"20476",34,"South Prairie","prec","April","SSP245","2061-2080",117.6
"20477",34,"South Prairie","prec","May","SSP245","2061-2080",80.5
"20478",34,"South Prairie","prec","June","SSP245","2061-2080",55.6
"20479",34,"South Prairie","prec","July","SSP245","2061-2080",20.4
"20480",34,"South Prairie","prec","August","SSP245","2061-2080",29.9
"20481",34,"South Prairie","prec","September","SSP245","2061-2080",64.8
"20482",34,"South Prairie","prec","October","SSP245","2061-2080",128.7
"20483",34,"South Prairie","prec","November","SSP245","2061-2080",282.3
"20484",34,"South Prairie","prec","December","SSP245","2061-2080",312.5
"20485",34,"South Prairie","tmax","January","SSP245","2081-2100",4.5400000333786
"20486",34,"South Prairie","tmax","February","SSP245","2081-2100",7.00000004768372
"20487",34,"South Prairie","tmax","March","SSP245","2081-2100",9.2
"20488",34,"South Prairie","tmax","April","SSP245","2081-2100",12.2
"20489",34,"South Prairie","tmax","May","SSP245","2081-2100",16.4800001144409
"20490",34,"South Prairie","tmax","June","SSP245","2081-2100",21.1800001144409
"20491",34,"South Prairie","tmax","July","SSP245","2081-2100",26.3
"20492",34,"South Prairie","tmax","August","SSP245","2081-2100",28.4200000762939
"20493",34,"South Prairie","tmax","September","SSP245","2081-2100",23.9200002670288
"20494",34,"South Prairie","tmax","October","SSP245","2081-2100",17.2700000762939
"20495",34,"South Prairie","tmax","November","SSP245","2081-2100",8.53999996185303
"20496",34,"South Prairie","tmax","December","SSP245","2081-2100",4.65000002384186
"20497",34,"South Prairie","tmin","January","SSP245","2081-2100",-2.05000000745058
"20498",34,"South Prairie","tmin","February","SSP245","2081-2100",-0.879999981075525
"20499",34,"South Prairie","tmin","March","SSP245","2081-2100",0.189999996125698
"20500",34,"South Prairie","tmin","April","SSP245","2081-2100",1.34000001549721
"20501",34,"South Prairie","tmin","May","SSP245","2081-2100",4.18999989032745
"20502",34,"South Prairie","tmin","June","SSP245","2081-2100",7.87999997138977
"20503",34,"South Prairie","tmin","July","SSP245","2081-2100",11.2800001144409
"20504",34,"South Prairie","tmin","August","SSP245","2081-2100",12.0199998855591
"20505",34,"South Prairie","tmin","September","SSP245","2081-2100",9.0100001335144
"20506",34,"South Prairie","tmin","October","SSP245","2081-2100",4.64999995231628
"20507",34,"South Prairie","tmin","November","SSP245","2081-2100",1.39999999627471
"20508",34,"South Prairie","tmin","December","SSP245","2081-2100",-1.26000001430511
"20509",34,"South Prairie","prec","January","SSP245","2081-2100",302.6
"20510",34,"South Prairie","prec","February","SSP245","2081-2100",230.2
"20511",34,"South Prairie","prec","March","SSP245","2081-2100",186.4
"20512",34,"South Prairie","prec","April","SSP245","2081-2100",117.6
"20513",34,"South Prairie","prec","May","SSP245","2081-2100",80.3
"20514",34,"South Prairie","prec","June","SSP245","2081-2100",55.5
"20515",34,"South Prairie","prec","July","SSP245","2081-2100",20.4
"20516",34,"South Prairie","prec","August","SSP245","2081-2100",30
"20517",34,"South Prairie","prec","September","SSP245","2081-2100",64.4
"20518",34,"South Prairie","prec","October","SSP245","2081-2100",132.7
"20519",34,"South Prairie","prec","November","SSP245","2081-2100",280.8
"20520",34,"South Prairie","prec","December","SSP245","2081-2100",312.1
"20521",34,"South Prairie","tmax","January","SSP370","2021-2040",2.87999999523163
"20522",34,"South Prairie","tmax","February","SSP370","2021-2040",5.13999996185303
"20523",34,"South Prairie","tmax","March","SSP370","2021-2040",7.60999999046326
"20524",34,"South Prairie","tmax","April","SSP370","2021-2040",10.960000038147
"20525",34,"South Prairie","tmax","May","SSP370","2021-2040",15.2100002288818
"20526",34,"South Prairie","tmax","June","SSP370","2021-2040",19.4600002288818
"20527",34,"South Prairie","tmax","July","SSP370","2021-2040",24.1799999237061
"20528",34,"South Prairie","tmax","August","SSP370","2021-2040",26.2300001144409
"20529",34,"South Prairie","tmax","September","SSP370","2021-2040",21.8400001525879
"20530",34,"South Prairie","tmax","October","SSP370","2021-2040",15.6
"20531",34,"South Prairie","tmax","November","SSP370","2021-2040",7.05999999046326
"20532",34,"South Prairie","tmax","December","SSP370","2021-2040",3.1
"20533",34,"South Prairie","tmin","January","SSP370","2021-2040",-3.68999998569489
"20534",34,"South Prairie","tmin","February","SSP370","2021-2040",-2.51999999284744
"20535",34,"South Prairie","tmin","March","SSP370","2021-2040",-1.22000000476837
"20536",34,"South Prairie","tmin","April","SSP370","2021-2040",0.160000001639128
"20537",34,"South Prairie","tmin","May","SSP370","2021-2040",2.91000003814697
"20538",34,"South Prairie","tmin","June","SSP370","2021-2040",6.28000001907349
"20539",34,"South Prairie","tmin","July","SSP370","2021-2040",9.29000005722046
"20540",34,"South Prairie","tmin","August","SSP370","2021-2040",9.81000003814697
"20541",34,"South Prairie","tmin","September","SSP370","2021-2040",6.92000002861023
"20542",34,"South Prairie","tmin","October","SSP370","2021-2040",2.93000001907349
"20543",34,"South Prairie","tmin","November","SSP370","2021-2040",-0.0800000004470348
"20544",34,"South Prairie","tmin","December","SSP370","2021-2040",-2.82999999523163
"20545",34,"South Prairie","prec","January","SSP370","2021-2040",294.4
"20546",34,"South Prairie","prec","February","SSP370","2021-2040",225.1
"20547",34,"South Prairie","prec","March","SSP370","2021-2040",182.2
"20548",34,"South Prairie","prec","April","SSP370","2021-2040",116.2
"20549",34,"South Prairie","prec","May","SSP370","2021-2040",77.4
"20550",34,"South Prairie","prec","June","SSP370","2021-2040",56.4
"20551",34,"South Prairie","prec","July","SSP370","2021-2040",21
"20552",34,"South Prairie","prec","August","SSP370","2021-2040",30.2
"20553",34,"South Prairie","prec","September","SSP370","2021-2040",63.6
"20554",34,"South Prairie","prec","October","SSP370","2021-2040",127.3
"20555",34,"South Prairie","prec","November","SSP370","2021-2040",272.6
"20556",34,"South Prairie","prec","December","SSP370","2021-2040",307.3
"20557",34,"South Prairie","tmax","January","SSP370","2041-2060",3.53999996185303
"20558",34,"South Prairie","tmax","February","SSP370","2041-2060",5.96999998092651
"20559",34,"South Prairie","tmax","March","SSP370","2041-2060",8.28999996185303
"20560",34,"South Prairie","tmax","April","SSP370","2041-2060",11.4700000762939
"20561",34,"South Prairie","tmax","May","SSP370","2041-2060",15.8599998474121
"20562",34,"South Prairie","tmax","June","SSP370","2041-2060",20.4599998474121
"20563",34,"South Prairie","tmax","July","SSP370","2041-2060",25.3999996185303
"20564",34,"South Prairie","tmax","August","SSP370","2041-2060",27.4299999237061
"20565",34,"South Prairie","tmax","September","SSP370","2041-2060",22.9599996566772
"20566",34,"South Prairie","tmax","October","SSP370","2041-2060",16.4800002098083
"20567",34,"South Prairie","tmax","November","SSP370","2041-2060",7.83999996185303
"20568",34,"South Prairie","tmax","December","SSP370","2041-2060",3.83000001907349
"20569",34,"South Prairie","tmin","January","SSP370","2041-2060",-2.97999999523163
"20570",34,"South Prairie","tmin","February","SSP370","2041-2060",-1.75000002980232
"20571",34,"South Prairie","tmin","March","SSP370","2041-2060",-0.580000002682209
"20572",34,"South Prairie","tmin","April","SSP370","2041-2060",0.67000000551343
"20573",34,"South Prairie","tmin","May","SSP370","2041-2060",3.5800000667572
"20574",34,"South Prairie","tmin","June","SSP370","2041-2060",7.16999998092651
"20575",34,"South Prairie","tmin","July","SSP370","2041-2060",10.4200000762939
"20576",34,"South Prairie","tmin","August","SSP370","2041-2060",11.0199998855591
"20577",34,"South Prairie","tmin","September","SSP370","2041-2060",7.98999996185303
"20578",34,"South Prairie","tmin","October","SSP370","2041-2060",3.82999999523163
"20579",34,"South Prairie","tmin","November","SSP370","2041-2060",0.7
"20580",34,"South Prairie","tmin","December","SSP370","2041-2060",-2.01999999284744
"20581",34,"South Prairie","prec","January","SSP370","2041-2060",297.3
"20582",34,"South Prairie","prec","February","SSP370","2041-2060",228.6
"20583",34,"South Prairie","prec","March","SSP370","2041-2060",186.4
"20584",34,"South Prairie","prec","April","SSP370","2041-2060",116
"20585",34,"South Prairie","prec","May","SSP370","2041-2060",77.2
"20586",34,"South Prairie","prec","June","SSP370","2041-2060",54.2
"20587",34,"South Prairie","prec","July","SSP370","2041-2060",20.3
"20588",34,"South Prairie","prec","August","SSP370","2041-2060",30.2
"20589",34,"South Prairie","prec","September","SSP370","2041-2060",63
"20590",34,"South Prairie","prec","October","SSP370","2041-2060",128.1
"20591",34,"South Prairie","prec","November","SSP370","2041-2060",276.3
"20592",34,"South Prairie","prec","December","SSP370","2041-2060",312.3
"20593",34,"South Prairie","tmax","January","SSP370","2061-2080",4.55
"20594",34,"South Prairie","tmax","February","SSP370","2061-2080",6.87999997138977
"20595",34,"South Prairie","tmax","March","SSP370","2061-2080",9.06000003814697
"20596",34,"South Prairie","tmax","April","SSP370","2061-2080",12.210000038147
"20597",34,"South Prairie","tmax","May","SSP370","2061-2080",16.539999961853
"20598",34,"South Prairie","tmax","June","SSP370","2061-2080",21.45
"20599",34,"South Prairie","tmax","July","SSP370","2061-2080",26.8300001144409
"20600",34,"South Prairie","tmax","August","SSP370","2061-2080",28.9300003051758
"20601",34,"South Prairie","tmax","September","SSP370","2061-2080",24.339999961853
"20602",34,"South Prairie","tmax","October","SSP370","2061-2080",17.4799999237061
"20603",34,"South Prairie","tmax","November","SSP370","2061-2080",8.61999998092651
"20604",34,"South Prairie","tmax","December","SSP370","2061-2080",4.86999998092651
"20605",34,"South Prairie","tmin","January","SSP370","2061-2080",-1.94000000506639
"20606",34,"South Prairie","tmin","February","SSP370","2061-2080",-0.839999987930059
"20607",34,"South Prairie","tmin","March","SSP370","2061-2080",0.129999995231628
"20608",34,"South Prairie","tmin","April","SSP370","2061-2080",1.38999999761581
"20609",34,"South Prairie","tmin","May","SSP370","2061-2080",4.2599999666214
"20610",34,"South Prairie","tmin","June","SSP370","2061-2080",8.0800000667572
"20611",34,"South Prairie","tmin","July","SSP370","2061-2080",11.7199998855591
"20612",34,"South Prairie","tmin","August","SSP370","2061-2080",12.4499999046326
"20613",34,"South Prairie","tmin","September","SSP370","2061-2080",9.33000001907349
"20614",34,"South Prairie","tmin","October","SSP370","2061-2080",4.8
"20615",34,"South Prairie","tmin","November","SSP370","2061-2080",1.46999999880791
"20616",34,"South Prairie","tmin","December","SSP370","2061-2080",-0.950000008195639
"20617",34,"South Prairie","prec","January","SSP370","2061-2080",308.1
"20618",34,"South Prairie","prec","February","SSP370","2061-2080",233.4
"20619",34,"South Prairie","prec","March","SSP370","2061-2080",188.4
"20620",34,"South Prairie","prec","April","SSP370","2061-2080",118.5
"20621",34,"South Prairie","prec","May","SSP370","2061-2080",77.6
"20622",34,"South Prairie","prec","June","SSP370","2061-2080",52.5
"20623",34,"South Prairie","prec","July","SSP370","2061-2080",19.5
"20624",34,"South Prairie","prec","August","SSP370","2061-2080",29.2
"20625",34,"South Prairie","prec","September","SSP370","2061-2080",61.7
"20626",34,"South Prairie","prec","October","SSP370","2061-2080",128.2
"20627",34,"South Prairie","prec","November","SSP370","2061-2080",274.5
"20628",34,"South Prairie","prec","December","SSP370","2061-2080",315
"20629",34,"South Prairie","tmax","January","SSP370","2081-2100",5.47999999523163
"20630",34,"South Prairie","tmax","February","SSP370","2081-2100",7.75000004768372
"20631",34,"South Prairie","tmax","March","SSP370","2081-2100",9.91999998092651
"20632",34,"South Prairie","tmax","April","SSP370","2081-2100",12.9300000190735
"20633",34,"South Prairie","tmax","May","SSP370","2081-2100",17.3500001907349
"20634",34,"South Prairie","tmax","June","SSP370","2081-2100",22.6500001907349
"20635",34,"South Prairie","tmax","July","SSP370","2081-2100",28.3600002288818
"20636",34,"South Prairie","tmax","August","SSP370","2081-2100",30.4999998092651
"20637",34,"South Prairie","tmax","September","SSP370","2081-2100",25.789999961853
"20638",34,"South Prairie","tmax","October","SSP370","2081-2100",18.6799995422363
"20639",34,"South Prairie","tmax","November","SSP370","2081-2100",9.52000007629394
"20640",34,"South Prairie","tmax","December","SSP370","2081-2100",5.71999998092651
"20641",34,"South Prairie","tmin","January","SSP370","2081-2100",-1.07000001370907
